"cpu1_frequencia";"cpu1_uso_porcentagem";"ram1_uso_byte";"ram1_uso_porcentagem";"hd1_uso_porcentagem";"gpu1_uso_porcentagem";"gpu1_temperatura";"disco2_uso_porcentagem";"disco2_uso_byte";"isAlerta";"dtHora"
2400.0;4.9;7335530000.0;43.1;80.9;0.0;50.0;80.9;407100000000.0;0;"2025-03-31 20:01:37"
2400.0;10.1;7355660000.0;43.2;80.9;0.0;51.0;80.9;407100000000.0;0;"2025-03-31 20:01:43"
2400.0;7.4;7352040000.0;43.2;80.9;0.0;51.0;80.9;407100000000.0;0;"2025-03-31 20:01:48"
2400.0;5.1;7337000000.0;43.1;80.9;0.0;51.0;80.9;407100000000.0;0;"2025-03-31 20:01:54"
2400.0;9.0;7335630000.0;43.1;80.9;0.0;52.0;80.9;407100000000.0;0;"2025-03-31 20:02:00"
2400.0;7.6;7311450000.0;43.0;80.9;0.0;52.0;80.9;407101000000.0;0;"2025-03-31 20:02:05"
2400.0;7.9;7293590000.0;42.9;80.9;0.0;52.0;80.9;407101000000.0;0;"2025-03-31 20:02:11"
2400.0;9.9;7248700000.0;42.6;80.9;0.0;53.0;80.9;407102000000.0;0;"2025-03-31 20:02:17"
2400.0;9.7;7228190000.0;42.5;80.9;0.0;53.0;80.9;407102000000.0;0;"2025-03-31 20:02:22"
2400.0;35.5;7375490000.0;43.4;80.9;0.0;53.0;80.9;407098000000.0;0;"2025-03-31 20:02:28"
2400.0;53.7;7771320000.0;45.7;80.9;0.0;54.0;80.9;407098000000.0;0;"2025-03-31 20:02:34"
2400.0;60.7;8297860000.0;48.8;80.9;0.0;55.0;80.9;407099000000.0;0;"2025-03-31 20:02:39"
2400.0;45.0;8658290000.0;50.9;80.9;0.0;55.0;80.9;407110000000.0;0;"2025-03-31 20:02:45"
2400.0;25.4;8566280000.0;50.4;80.9;0.0;56.0;80.9;407111000000.0;0;"2025-03-31 20:02:51"
2400.0;30.4;8285590000.0;48.7;80.9;0.0;56.0;80.9;407111000000.0;0;"2025-03-31 20:02:56"
2400.0;56.5;8604080000.0;50.6;80.9;0.0;56.0;80.9;407111000000.0;0;"2025-03-31 20:03:01"
2400.0;54.5;8969790000.0;52.7;80.9;0.0;55.0;80.9;407111000000.0;0;"2025-03-31 20:03:07"
2400.0;50.8;10050600000.0;59.1;80.9;0.0;55.0;80.9;407146000000.0;0;"2025-03-31 20:03:12"
2400.0;65.5;10941900000.0;64.3;80.9;20.0;56.0;80.9;407154000000.0;0;"2025-03-31 20:03:17"
2400.0;60.6;11411900000.0;67.0;80.9;0.0;58.0;80.9;407120000000.0;0;"2025-03-31 20:03:23"
2400.0;93.9;12779500000.0;75.1;80.9;40.0;66.0;80.9;407123000000.0;0;"2025-03-31 20:03:29"
2400.0;90.4;12388200000.0;72.8;80.9;58.0;68.0;80.9;407123000000.0;0;"2025-03-31 20:03:35"
2400.0;69.4;12300800000.0;72.3;80.9;8.0;61.0;80.9;407213000000.0;0;"2025-03-31 20:03:40"
2400.0;27.8;12155300000.0;71.5;80.9;28.0;60.0;80.9;407098000000.0;0;"2025-03-31 20:03:45"
2400.0;59.3;12114700000.0;71.2;80.9;72.0;69.0;80.9;407112000000.0;0;"2025-03-31 20:03:50"
2400.0;43.3;8178330000.0;48.1;80.9;0.0;62.0;80.9;407111000000.0;0;"2025-03-31 20:03:56"
2400.0;32.7;8129510000.0;47.8;80.9;0.0;61.0;81.4;410073000000.0;0;"2025-03-31 20:04:02"
2400.0;94.9;8176340000.0;48.1;81.5;0.0;61.0;81.5;410403000000.0;0;"2025-03-31 20:04:08"
2400.0;98.0;8129140000.0;47.8;81.6;0.0;61.0;81.6;410924000000.0;0;"2025-03-31 20:04:14"
2400.0;89.0;8010030000.0;47.1;81.7;0.0;62.0;81.7;411221000000.0;0;"2025-03-31 20:04:20"
2400.0;61.6;8004230000.0;47.1;81.7;0.0;63.0;81.7;411275000000.0;0;"2025-03-31 20:04:25"
2400.0;66.7;8147060000.0;47.9;81.7;0.0;64.0;81.7;411281000000.0;0;"2025-03-31 20:04:31"
2400.0;70.2;8095290000.0;47.6;81.7;0.0;65.0;81.7;411275000000.0;0;"2025-03-31 20:04:36"
2400.0;59.3;8042550000.0;47.3;81.7;0.0;65.0;81.7;411275000000.0;0;"2025-03-31 20:04:42"
2400.0;52.8;8048710000.0;47.3;81.7;0.0;66.0;81.7;411275000000.0;0;"2025-03-31 20:04:48"
2400.0;59.0;8045010000.0;47.3;81.7;0.0;66.0;81.7;411287000000.0;0;"2025-03-31 20:04:53"
2400.0;58.5;8083440000.0;47.5;81.7;0.0;66.0;81.7;411438000000.0;0;"2025-03-31 20:04:59"
2400.0;67.2;8221300000.0;48.3;81.8;0.0;66.0;81.8;411848000000.0;0;"2025-03-31 20:05:05"
2400.0;19.6;7980470000.0;46.9;81.3;0.0;66.0;81.3;409194000000.0;0;"2025-03-31 20:05:10"
2400.0;19.1;7918260000.0;46.5;81.3;0.0;66.0;81.3;409194000000.0;0;"2025-03-31 20:05:16"
2400.0;16.4;7952160000.0;46.8;81.3;0.0;65.0;81.3;409194000000.0;0;"2025-03-31 20:05:21"
2400.0;41.5;8266040000.0;48.6;81.3;0.0;64.0;81.3;409195000000.0;0;"2025-03-31 20:05:26"
2400.0;42.8;9670860000.0;56.9;81.3;0.0;64.0;81.3;409198000000.0;0;"2025-03-31 20:05:32"
2400.0;48.0;11025000000.0;64.8;81.3;1.0;64.0;81.3;409198000000.0;0;"2025-03-31 20:05:37"
2400.0;56.9;11656600000.0;68.4;81.3;25.0;65.0;81.3;409199000000.0;0;"2025-03-31 20:05:42"
2400.0;90.9;12387100000.0;72.8;81.3;54.0;72.0;81.3;409236000000.0;0;"2025-03-31 20:05:48"
2400.0;63.9;12342400000.0;72.6;81.3;76.0;72.0;81.3;409270000000.0;0;"2025-03-31 20:05:53"
2400.0;51.6;12454800000.0;73.2;81.3;35.0;67.0;81.3;409236000000.0;0;"2025-03-31 20:05:58"
2400.0;40.4;12542500000.0;73.7;81.3;4.0;65.0;81.3;409236000000.0;0;"2025-03-31 20:06:04"
2400.0;63.2;13123000000.0;77.2;81.3;16.0;66.0;81.3;409236000000.0;0;"2025-03-31 20:06:09"
2400.0;57.1;13071000000.0;76.8;81.3;23.0;68.0;81.3;409237000000.0;0;"2025-03-31 20:06:14"
2400.0;44.8;13052700000.0;76.7;81.3;38.0;68.0;81.3;409237000000.0;0;"2025-03-31 20:06:20"
2400.0;43.8;13052300000.0;76.7;81.3;37.0;68.0;81.3;409237000000.0;0;"2025-03-31 20:06:25"
2400.0;44.2;12985300000.0;76.3;81.3;34.0;68.0;81.3;409238000000.0;0;"2025-03-31 20:06:30"
2400.0;38.5;12937900000.0;76.1;81.3;25.0;68.0;81.3;409251000000.0;0;"2025-03-31 20:06:35"
2400.0;40.5;12900500000.0;75.8;81.3;36.0;67.0;81.3;409251000000.0;0;"2025-03-31 20:06:41"
2400.0;37.6;12868300000.0;75.7;81.3;36.0;67.0;81.3;409251000000.0;0;"2025-03-31 20:06:46"
2400.0;33.1;12878700000.0;75.7;81.3;33.0;67.0;81.3;409251000000.0;0;"2025-03-31 20:06:51"
2400.0;34.1;12879900000.0;75.7;81.3;38.0;68.0;81.3;409251000000.0;0;"2025-03-31 20:06:56"
2400.0;36.9;12883100000.0;75.7;81.3;37.0;68.0;81.3;409251000000.0;0;"2025-03-31 20:07:01"
2400.0;35.0;12792800000.0;75.2;81.3;19.0;68.0;81.3;409251000000.0;0;"2025-03-31 20:07:07"
2400.0;67.9;12119300000.0;71.3;81.3;61.0;69.0;81.3;409236000000.0;0;"2025-03-31 20:07:13"
2400.0;23.9;7710090000.0;45.3;81.3;0.0;66.0;81.3;409236000000.0;0;"2025-03-31 20:07:19"
2400.0;10.8;7619040000.0;44.8;81.3;0.0;65.0;81.3;409236000000.0;0;"2025-03-31 20:07:24"
2400.0;9.6;7608870000.0;44.7;81.3;0.0;65.0;81.3;409236000000.0;0;"2025-03-31 20:07:30"
2400.0;12.8;7619060000.0;44.8;81.3;0.0;64.0;81.3;409236000000.0;0;"2025-03-31 20:07:35"
2400.0;6.4;7616330000.0;44.8;81.3;0.0;64.0;81.3;409236000000.0;0;"2025-03-31 20:07:41"
2400.0;18.9;7601490000.0;44.7;81.3;0.0;64.0;81.3;409264000000.0;0;"2025-03-31 20:07:46"
2400.0;33.9;7856270000.0;46.2;81.3;0.0;65.0;81.3;409263000000.0;0;"2025-03-31 20:07:52"
2400.0;87.0;9272030000.0;54.5;81.3;0.0;65.0;81.3;409297000000.0;0;"2025-03-31 20:07:58"
2400.0;49.5;9066510000.0;53.3;81.3;0.0;66.0;81.3;409264000000.0;0;"2025-03-31 20:08:04"
2400.0;41.8;9066230000.0;53.3;81.3;0.0;66.0;81.3;409264000000.0;0;"2025-03-31 20:08:09"
2400.0;43.9;9351390000.0;55.0;81.3;0.0;66.0;81.3;409264000000.0;0;"2025-03-31 20:08:15"
2400.0;63.9;9665060000.0;56.8;81.3;0.0;66.0;81.3;409265000000.0;0;"2025-03-31 20:08:21"
2400.0;13.8;9691460000.0;57.0;81.3;0.0;66.0;81.3;409266000000.0;0;"2025-03-31 20:08:26"
2400.0;31.1;10109000000.0;59.4;81.3;0.0;66.0;81.3;409285000000.0;0;"2025-03-31 20:08:32"
2400.0;33.1;10445600000.0;61.4;81.3;0.0;66.0;81.3;409529000000.0;0;"2025-03-31 20:08:38"
2400.0;39.9;9950650000.0;58.5;81.3;0.0;66.0;81.3;409271000000.0;0;"2025-03-31 20:08:44"
2400.0;21.4;9975100000.0;58.6;81.3;0.0;66.0;81.3;409237000000.0;0;"2025-03-31 20:08:49"
2400.0;12.8;9896690000.0;58.2;81.3;0.0;66.0;81.3;409238000000.0;0;"2025-03-31 20:08:55"
2400.0;10.1;9934290000.0;58.4;81.3;0.0;65.0;81.3;409238000000.0;0;"2025-03-31 20:09:01"
2400.0;16.1;9967380000.0;58.6;81.3;0.0;65.0;81.3;409238000000.0;0;"2025-03-31 20:09:06"
2400.0;21.7;9958190000.0;58.6;81.3;0.0;65.0;81.3;409238000000.0;0;"2025-03-31 20:09:12"
2400.0;27.6;9952930000.0;58.5;81.3;0.0;65.0;81.3;409240000000.0;0;"2025-03-31 20:09:18"
2400.0;42.8;10201000000.0;60.0;81.3;0.0;67.0;81.3;409240000000.0;0;"2025-03-31 20:09:23"
2400.0;46.0;10597400000.0;62.2;81.3;0.0;65.0;81.3;409246000000.0;0;"2025-03-31 20:09:28"
2400.0;45.7;12009700000.0;70.6;81.3;19.0;66.0;81.3;409250000000.0;0;"2025-03-31 20:09:33"
2400.0;54.6;12455700000.0;73.2;81.3;1.0;66.0;81.3;409250000000.0;0;"2025-03-31 20:09:38"
2400.0;56.9;13001500000.0;76.4;81.3;0.0;66.0;81.3;409254000000.0;0;"2025-03-31 20:09:44"
2400.0;94.7;14130400000.0;83.0;81.3;33.0;71.0;81.3;409256000000.0;0;"2025-03-31 20:09:50"
2400.0;73.2;14147700000.0;83.2;81.3;79.0;77.0;81.3;409315000000.0;0;"2025-03-31 20:09:55"
2400.0;56.8;14303800000.0;84.1;81.3;23.0;68.0;81.3;409345000000.0;0;"2025-03-31 20:10:00"
2400.0;56.6;15102200000.0;88.8;81.3;41.0;68.0;81.3;409258000000.0;0;"2025-03-31 20:10:05"
2400.0;51.8;15761700000.0;92.7;81.3;26.0;68.0;81.3;409297000000.0;0;"2025-03-31 20:10:11"
2400.0;57.4;15664900000.0;92.1;81.3;40.0;74.0;81.3;409298000000.0;0;"2025-03-31 20:10:16"
2400.0;47.3;15524600000.0;91.3;81.3;38.0;75.0;81.3;409305000000.0;0;"2025-03-31 20:10:22"
2400.0;45.8;15494700000.0;91.1;81.3;35.0;76.0;81.3;409305000000.0;0;"2025-03-31 20:10:27"
2400.0;40.9;15492200000.0;91.1;81.3;40.0;76.0;81.3;409305000000.0;0;"2025-03-31 20:10:32"
2400.0;44.8;15501800000.0;91.1;81.3;57.0;79.0;81.3;409305000000.0;0;"2025-03-31 20:10:37"
2400.0;43.6;15431700000.0;90.7;81.3;49.0;80.0;81.3;409305000000.0;0;"2025-03-31 20:10:42"
2400.0;42.1;15452500000.0;90.8;81.3;35.0;76.0;81.3;409322000000.0;0;"2025-03-31 20:10:48"
2400.0;41.0;15371400000.0;90.4;81.3;38.0;79.0;81.3;409310000000.0;0;"2025-03-31 20:10:53"
2400.0;41.2;15338300000.0;90.2;81.3;39.0;78.0;81.3;409310000000.0;0;"2025-03-31 20:10:58"
2400.0;37.4;15343600000.0;90.2;81.3;47.0;80.0;81.3;409310000000.0;0;"2025-03-31 20:11:03"
2400.0;39.5;15308900000.0;90.0;81.3;40.0;79.0;81.3;409310000000.0;0;"2025-03-31 20:11:09"
2400.0;41.5;15304000000.0;90.0;81.3;44.0;80.0;81.3;409310000000.0;0;"2025-03-31 20:11:14"
2400.0;41.6;15304900000.0;90.0;81.3;40.0;81.0;81.3;409263000000.0;0;"2025-03-31 20:11:19"
2400.0;38.2;15307000000.0;90.0;81.3;38.0;81.0;81.3;409263000000.0;0;"2025-03-31 20:11:24"
2400.0;43.8;15322400000.0;90.1;81.3;40.0;81.0;81.3;409263000000.0;0;"2025-03-31 20:11:30"
2400.0;46.4;15320200000.0;90.1;81.3;59.0;84.0;81.3;409263000000.0;0;"2025-03-31 20:11:35"
2400.0;49.0;15324900000.0;90.1;81.3;62.0;85.0;81.3;409263000000.0;0;"2025-03-31 20:11:40"
2400.0;46.5;15339700000.0;90.2;81.3;56.0;85.0;81.3;409263000000.0;0;"2025-03-31 20:11:45"
2400.0;45.3;15354900000.0;90.3;81.3;58.0;85.0;81.3;409263000000.0;0;"2025-03-31 20:11:50"
2400.0;52.8;15358400000.0;90.3;81.3;55.0;85.0;81.3;409263000000.0;0;"2025-03-31 20:11:56"
2400.0;63.7;14948500000.0;87.9;81.3;52.0;84.0;81.3;409263000000.0;0;"2025-03-31 20:12:01"
2400.0;47.4;14938000000.0;87.8;81.3;22.0;79.0;81.3;409263000000.0;0;"2025-03-31 20:12:06"
2400.0;50.8;15385000000.0;90.5;81.3;34.0;79.0;81.3;409263000000.0;0;"2025-03-31 20:12:11"
2400.0;46.1;15296100000.0;89.9;81.3;54.0;83.0;81.3;409263000000.0;0;"2025-03-31 20:12:17"
2400.0;44.5;15320600000.0;90.1;81.3;27.0;84.0;81.3;409263000000.0;0;"2025-03-31 20:12:22"
2400.0;46.8;15311400000.0;90.0;81.3;44.0;84.0;81.3;409263000000.0;0;"2025-03-31 20:12:27"
2400.0;41.3;15280200000.0;89.8;81.3;35.0;81.0;81.3;409263000000.0;0;"2025-03-31 20:12:32"
2400.0;38.6;15204900000.0;89.4;81.3;38.0;84.0;81.3;409264000000.0;0;"2025-03-31 20:12:38"
2400.0;37.2;15175700000.0;89.2;81.3;42.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:12:43"
2400.0;40.1;15162500000.0;89.1;81.3;41.0;86.0;81.3;409264000000.0;0;"2025-03-31 20:12:48"
2400.0;41.8;15153700000.0;89.1;81.3;30.0;83.0;81.3;409264000000.0;0;"2025-03-31 20:12:53"
2400.0;51.1;15159200000.0;89.1;81.3;31.0;84.0;81.3;409264000000.0;0;"2025-03-31 20:12:58"
2400.0;44.3;15145100000.0;89.0;81.3;40.0;84.0;81.3;409264000000.0;0;"2025-03-31 20:13:04"
2400.0;48.3;15147500000.0;89.1;81.3;33.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:13:09"
2400.0;49.9;15204700000.0;89.4;81.3;38.0;81.0;81.3;409264000000.0;0;"2025-03-31 20:13:14"
2400.0;47.7;15214200000.0;89.4;81.3;29.0;82.0;81.3;409264000000.0;0;"2025-03-31 20:13:19"
2400.0;42.1;15226000000.0;89.5;81.3;40.0;82.0;81.3;409264000000.0;0;"2025-03-31 20:13:25"
2400.0;49.8;15218100000.0;89.5;81.3;41.0;84.0;81.3;409265000000.0;0;"2025-03-31 20:13:30"
2400.0;45.4;15236900000.0;89.6;81.3;42.0;84.0;81.3;409266000000.0;0;"2025-03-31 20:13:35"
2400.0;40.5;15230300000.0;89.5;81.3;39.0;85.0;81.3;409262000000.0;0;"2025-03-31 20:13:40"
2400.0;39.3;15235200000.0;89.6;81.3;37.0;85.0;81.3;409262000000.0;0;"2025-03-31 20:13:45"
2400.0;37.6;15234000000.0;89.6;81.3;39.0;85.0;81.3;409262000000.0;0;"2025-03-31 20:13:51"
2400.0;35.5;15246800000.0;89.6;81.3;34.0;83.0;81.3;409262000000.0;0;"2025-03-31 20:13:56"
2400.0;40.6;15246800000.0;89.6;81.3;37.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:14:01"
2400.0;41.7;15246000000.0;89.6;81.3;36.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:14:06"
2400.0;41.2;15232800000.0;89.6;81.3;34.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:14:11"
2400.0;39.8;15239300000.0;89.6;81.3;39.0;83.0;81.3;409264000000.0;0;"2025-03-31 20:14:17"
2400.0;38.8;15243500000.0;89.6;81.3;36.0;83.0;81.3;409264000000.0;0;"2025-03-31 20:14:22"
2400.0;45.4;15228300000.0;89.5;81.3;42.0;84.0;81.3;409264000000.0;0;"2025-03-31 20:14:27"
2400.0;49.9;15226200000.0;89.5;81.3;41.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:14:32"
2400.0;42.2;15214600000.0;89.5;81.3;38.0;83.0;81.3;409264000000.0;0;"2025-03-31 20:14:38"
2400.0;39.6;15197000000.0;89.3;81.3;36.0;83.0;81.3;409264000000.0;0;"2025-03-31 20:14:43"
2400.0;38.6;15157500000.0;89.1;81.3;37.0;84.0;81.3;409264000000.0;0;"2025-03-31 20:14:48"
2400.0;36.5;15161300000.0;89.1;81.3;41.0;85.0;81.3;409264000000.0;0;"2025-03-31 20:14:53"
2400.0;52.2;14742600000.0;86.7;81.3;34.0;82.0;81.3;409265000000.0;0;"2025-03-31 20:14:58"
2400.0;43.8;14773000000.0;86.9;81.3;41.0;85.0;81.3;409265000000.0;0;"2025-03-31 20:15:04"
2400.0;43.5;14773300000.0;86.9;81.3;28.0;84.0;81.3;409265000000.0;0;"2025-03-31 20:15:09"
2400.0;45.9;14763800000.0;86.8;81.3;38.0;82.0;81.3;409265000000.0;0;"2025-03-31 20:15:14"
2400.0;42.3;14766800000.0;86.8;81.3;40.0;85.0;81.3;409265000000.0;0;"2025-03-31 20:15:19"
2400.0;48.1;14753200000.0;86.7;81.3;35.0;85.0;81.3;409265000000.0;0;"2025-03-31 20:15:25"
2400.0;45.8;14749400000.0;86.7;81.3;30.0;82.0;81.3;409265000000.0;0;"2025-03-31 20:15:30"
2400.0;43.3;14772700000.0;86.9;81.3;39.0;83.0;81.3;409265000000.0;0;"2025-03-31 20:15:35"
2400.0;48.4;14768400000.0;86.8;81.3;38.0;83.0;81.3;409265000000.0;0;"2025-03-31 20:15:40"
2400.0;44.9;14757700000.0;86.8;81.3;36.0;85.0;81.3;409265000000.0;0;"2025-03-31 20:15:45"
2400.0;47.1;14751800000.0;86.7;81.3;34.0;82.0;81.3;409265000000.0;0;"2025-03-31 20:15:51"
2400.0;38.8;14740500000.0;86.7;81.3;31.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:15:56"
2400.0;45.4;14757200000.0;86.8;81.3;31.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:01"
2400.0;44.0;14749200000.0;86.7;81.3;37.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:06"
2400.0;40.9;14715400000.0;86.5;81.3;36.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:11"
2400.0;37.6;14695700000.0;86.4;81.3;40.0;85.0;81.3;409265000000.0;0;"2025-03-31 20:16:17"
2400.0;39.7;14689700000.0;86.4;81.3;35.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:16:22"
2400.0;37.6;14705700000.0;86.5;81.3;37.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:27"
2400.0;38.3;14672600000.0;86.3;81.3;35.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:32"
2400.0;35.7;14667100000.0;86.2;81.3;37.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:38"
2400.0;38.4;14654500000.0;86.2;81.3;38.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:43"
2400.0;43.4;14664300000.0;86.2;81.3;35.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:16:48"
2400.0;35.0;14661400000.0;86.2;81.3;36.0;82.0;81.3;409266000000.0;0;"2025-03-31 20:16:53"
2400.0;37.9;14660900000.0;86.2;81.3;39.0;84.0;81.3;409266000000.0;0;"2025-03-31 20:16:58"
2400.0;38.8;14663800000.0;86.2;81.3;36.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:17:04"
2400.0;39.2;14660900000.0;86.2;81.3;38.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:17:09"
2400.0;38.4;14656200000.0;86.2;81.3;34.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:17:14"
2400.0;40.9;14677000000.0;86.3;81.3;40.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:17:19"
2400.0;37.4;14666200000.0;86.2;81.3;43.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:17:24"
2400.0;39.3;14643900000.0;86.1;81.3;39.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:17:30"
2400.0;43.1;14642300000.0;86.1;81.3;37.0;82.0;81.3;409266000000.0;0;"2025-03-31 20:17:35"
2400.0;43.0;14636400000.0;86.1;81.3;37.0;81.0;81.3;409266000000.0;0;"2025-03-31 20:17:40"
2400.0;39.8;14655800000.0;86.2;81.3;39.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:17:45"
2400.0;38.7;14652300000.0;86.1;81.3;35.0;83.0;81.3;409266000000.0;0;"2025-03-31 20:17:50"
2400.0;39.4;14642200000.0;86.1;81.3;36.0;81.0;81.3;409266000000.0;0;"2025-03-31 20:17:56"
2400.0;39.8;14658900000.0;86.2;81.3;34.0;85.0;81.3;409266000000.0;0;"2025-03-31 20:18:01"
2400.0;41.1;14658000000.0;86.2;81.3;29.0;82.0;81.3;409266000000.0;0;"2025-03-31 20:18:06"
2400.0;44.0;14670300000.0;86.3;81.3;37.0;81.0;81.3;409266000000.0;0;"2025-03-31 20:18:11"
2400.0;48.7;14695900000.0;86.4;81.3;36.0;82.0;81.3;409267000000.0;0;"2025-03-31 20:18:17"
2400.0;40.4;14702400000.0;86.4;81.3;39.0;83.0;81.3;409267000000.0;0;"2025-03-31 20:18:22"
2400.0;47.0;14695700000.0;86.4;81.3;36.0;81.0;81.3;409267000000.0;0;"2025-03-31 20:18:27"
2400.0;44.0;14697300000.0;86.4;81.3;34.0;82.0;81.3;409267000000.0;0;"2025-03-31 20:18:32"
2400.0;45.3;14699500000.0;86.4;81.3;37.0;84.0;81.3;409267000000.0;0;"2025-03-31 20:18:37"
2400.0;42.0;14690700000.0;86.4;81.3;34.0;82.0;81.3;409267000000.0;0;"2025-03-31 20:18:43"
2400.0;44.3;14668700000.0;86.2;81.3;32.0;81.0;81.3;409267000000.0;0;"2025-03-31 20:18:48"
2400.0;42.2;14704700000.0;86.5;81.3;41.0;82.0;81.3;409267000000.0;0;"2025-03-31 20:18:53"
2400.0;52.2;14327300000.0;84.2;81.3;19.0;79.0;81.3;409267000000.0;0;"2025-03-31 20:18:58"
2400.0;70.6;14472000000.0;85.1;81.3;89.0;87.0;81.3;409267000000.0;0;"2025-03-31 20:19:04"
2400.0;46.0;14550300000.0;85.5;81.3;6.0;80.0;81.3;409268000000.0;0;"2025-03-31 20:19:09"
2400.0;13.2;14481400000.0;85.1;81.3;36.0;77.0;81.3;409268000000.0;0;"2025-03-31 20:19:14"
2400.0;14.7;14428500000.0;84.8;81.3;33.0;76.0;81.3;409268000000.0;0;"2025-03-31 20:19:19"
2400.0;25.5;14107000000.0;82.9;81.3;12.0;75.0;81.3;409268000000.0;0;"2025-03-31 20:19:24"
2400.0;73.8;15107400000.0;88.8;81.3;29.0;77.0;81.3;409268000000.0;0;"2025-03-31 20:19:30"
2400.0;70.6;14915200000.0;87.7;81.3;73.0;84.0;81.3;409268000000.0;0;"2025-03-31 20:19:35"
2400.0;50.3;14915600000.0;87.7;81.3;45.0;84.0;81.3;409268000000.0;0;"2025-03-31 20:19:40"
2400.0;48.1;14895900000.0;87.6;81.3;50.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:19:45"
2400.0;46.4;14858100000.0;87.4;81.3;48.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:19:51"
2400.0;52.0;14833200000.0;87.2;81.3;42.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:19:56"
2400.0;52.6;14783000000.0;86.9;81.3;45.0;86.0;81.3;409268000000.0;0;"2025-03-31 20:20:01"
2400.0;51.7;14773200000.0;86.9;81.3;38.0;86.0;81.3;409268000000.0;0;"2025-03-31 20:20:06"
2400.0;51.1;14767300000.0;86.8;81.3;37.0;83.0;81.3;409268000000.0;0;"2025-03-31 20:20:12"
2400.0;45.8;14636000000.0;86.0;81.3;42.0;86.0;81.3;409268000000.0;0;"2025-03-31 20:20:17"
2400.0;48.4;14644000000.0;86.1;81.3;34.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:20:22"
2400.0;44.3;14678000000.0;86.3;81.3;33.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:20:27"
2400.0;49.8;14678100000.0;86.3;81.3;36.0;83.0;81.3;409268000000.0;0;"2025-03-31 20:20:33"
2400.0;54.7;14690100000.0;86.4;81.3;34.0;83.0;81.3;409268000000.0;0;"2025-03-31 20:20:38"
2400.0;45.9;14685300000.0;86.3;81.3;29.0;85.0;81.3;409268000000.0;0;"2025-03-31 20:20:43"
2400.0;51.0;14653800000.0;86.2;81.3;36.0;83.0;81.3;409268000000.0;0;"2025-03-31 20:20:48"
2400.0;57.7;14652800000.0;86.1;81.3;32.0;81.0;81.3;409269000000.0;0;"2025-03-31 20:20:53"
2400.0;58.7;14657100000.0;86.2;81.3;35.0;82.0;81.3;409270000000.0;0;"2025-03-31 20:20:59"
2400.0;52.9;13820100000.0;81.3;81.3;38.0;85.0;81.3;409270000000.0;0;"2025-03-31 20:21:04"
2400.0;51.7;13831200000.0;81.3;81.3;37.0;86.0;81.3;409270000000.0;0;"2025-03-31 20:21:09"
2400.0;50.8;13817800000.0;81.2;81.3;37.0;83.0;81.3;409504000000.0;0;"2025-03-31 20:21:14"
2400.0;54.6;13816800000.0;81.2;81.3;35.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:20"
2400.0;52.5;13803900000.0;81.1;81.3;38.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:25"
2400.0;58.1;13816600000.0;81.2;81.3;38.0;84.0;81.3;409504000000.0;0;"2025-03-31 20:21:30"
2400.0;62.3;13827900000.0;81.3;81.3;35.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:35"
2400.0;51.4;13835900000.0;81.3;81.3;29.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:41"
2400.0;48.6;13838700000.0;81.4;81.3;38.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:46"
2400.0;55.7;13827700000.0;81.3;81.3;31.0;81.0;81.3;409504000000.0;0;"2025-03-31 20:21:51"
2400.0;57.0;13805200000.0;81.2;81.3;36.0;80.0;81.3;409505000000.0;0;"2025-03-31 20:21:56"
2400.0;54.5;13797300000.0;81.1;81.3;34.0;81.0;81.3;409505000000.0;0;"2025-03-31 20:22:02"
2400.0;54.7;13797300000.0;81.1;81.3;31.0;81.0;81.3;409505000000.0;0;"2025-03-31 20:22:07"
